-83.13689762,36.19122293,080JJJFN,AF731984
-83.13543998,36.1912592,080JMJKF,AF734979
-83.13502798,36.19578576,080GMNYT,AF735068
-83.13449932,36.19128845,080JOILY,AF747033
-83.1336049,36.1913019,080JQIKU,AF749076
-83.13586172,36.17662304,092GMAQM,AF773706
-83.13448378,36.1760343,092GPDSC,AF777847
-83.13402427,36.17592736,092GQDSO,AF778877
-83.13388938,36.17578035,092GREAG,AF779953
-83.13312899,36.17463208,092GSJUP,AF789174
-83.13693191,36.16816892,092JKOYP,AF791637
-83.13563234,36.16717794,092JNTXD,AF794934
-83.13475191,36.17072581,092JPCNG,AF797028
-83.13136085,36.19713642,080GUGWY,AF824668
-83.13115438,36.19668429,080GVJJB,AF825814
-83.13030833,36.19621439,080GXLGE,AF826996
-83.13124308,36.1925002,080JVCNW,AF834873
-83.13040655,36.19372802,080GXWGY,AF837500
-83.12934517,36.19528631,080GZPLM,AF839164
-83.13240178,36.19133895,080JTIBM,AF841190
-83.13202652,36.19132821,080JTIWM,AF842181
-83.13193708,36.19063698,080JULDT,AF842298
-83.13143343,36.19009323,080JVOHG,AF844400
-83.13064414,36.18933144,080JXRBU,AF845680
-83.12968001,36.1897756,080JZPDO,AF848512
-83.12927723,36.19012348,080JZNZW,AF849414
-83.12915836,36.18997897,080KAOGO,AF849437
-83.13296667,36.17539483,092GTFCZ,AF871998
-83.13237179,36.17581081,092GUDJY,AF873883
-83.13165961,36.17629403,092GVBWO,AF875678
-83.13066712,36.1769887,092BXYZE,AF877584
-83.13000034,36.17745032,092BZVKX,AF879378
-83.13285404,36.1747496,092GTJJA,AF881122
-83.13269241,36.17480682,092GTISS,AF882151
-83.13238464,36.17416503,092GULLS,AF883224
-83.13193713,36.17325259,092GVPNZ,AF884447
-83.13145264,36.17254937,092GWTQG,AF884790
-83.13046009,36.1718298,092GYWWO,AF887815
-83.12971501,36.17132512,092FAYNW,AF888955
-83.13195221,36.16893524,092JVKVK,AF894540
-83.1313563,36.16825055,092JXNEP,AF895668
-83.13106308,36.16838177,092JXMUY,AF896646
-83.13089377,36.16782548,092JYPFO,AF896769
-83.12944245,36.16979461,092KBGGB,AF898272
-83.13021492,36.16719528,092JZSTL,AF898919
-83.12944422,36.17070278,092KBBET,AF899069
-83.12887208,36.20357494,080BZCVF,AF911101
-83.12792154,36.20340449,080CBCXX,AF913146
-83.12708099,36.20386158,080CDASQ,AF915067
-83.126692,36.20324402,080CEDQN,AF916222
-83.12642472,36.20261319,080CFGGM,AF916388
-83.12553563,36.20182702,080CHKGC,AF918567
-83.12510699,36.20199424,080CIJEG,AF919554
-83.12694053,36.1962111,080FEKQV,AF925973
-83.12577756,36.19988637,080CGTXH,AF926087
-83.12550567,36.20004741,080CHSMN,AF927083
-83.12595087,36.1965509,080FGJUC,AF927807
-83.12584243,36.19627749,080FHKAJ,AF927925
-83.12507746,36.20006423,080CISKJ,AF928073
-83.12572571,36.19838942,080FHADJ,AF928405
-83.1255268,36.19846358,080FHAOA,AF928491
-83.12508747,36.19829244,080FIANT,AF929488
-83.12540205,36.19672709,080FHIZF,AF929810
-83.12808399,36.19577739,080FCMEZ,AF932073
-83.1267683,36.19572659,080FFNBC,AF936055
-83.12642237,36.19543576,080FFOVL,AF937049
-83.12666317,36.19541231,080FFOHO,AF937113
-83.12630971,36.19503584,080FGQCH,AF937281
-83.12584353,36.19361255,080FHWGZ,AF938680
-83.12587487,36.19460643,080FHSCH,AF939315
-83.12666776,36.17977082,092CGKNO,AF966920
-83.12574201,36.18039726,092CIHNM,AF968771
-83.12532828,36.18068288,092CJGKC,AF969674
-83.12941796,36.17785823,092CATRX,AF971236
-83.1280721,36.17879363,092CDPNI,AF973122
-83.12749857,36.17918529,092CENTK,AF974080
-83.12916961,36.17006526,092KBEVT,AF990127
-83.12896394,36.1689061,092KCKJF,AF990427
-83.12869986,36.16831533,092KCMZZ,AF990687
-83.12840589,36.16709653,092KDSTS,AF990965
-83.12877443,36.16914965,092KCJTA,AF991441
-83.12833735,36.1679487,092KDOVR,AF991756
-83.12836751,36.16828805,092KDNSB,AF992616
-83.12789781,36.1672427,092KERVY,AF992984
-83.16347975,36.16292475,091MFQEJ,AG006954
-83.16285492,36.16302198,091MGPOV,AG007984
-83.16272271,36.16470087,091MGHSW,AG008468
-83.1627935,36.16378823,091MGMQF,AG008677
-83.16261123,36.16469499,091MGHYX,AG009419
-83.16274843,36.16306886,091MGPUP,AG009900
-83.16356956,36.16226474,091MFTBM,AG016066
-83.16335921,36.16272953,091MFRMH,AG016080
-83.16372462,36.16194224,091MEVSB,AG016150
-83.16255022,36.15955166,103DHGMF,AG018688
-83.16259954,36.16216331,091MHTEW,AG019028
-83.16249172,36.16143665,091MHXMH,AG019383
-83.16244623,36.16119649,091MHYPL,AG019398
-83.16227729,36.15949563,103DIGCL,AG019698
-83.16236484,36.16565062,091MHDKJ,AG100221
-83.16223608,36.16152648,091MIWAV,AG110266
-83.16234454,36.16048494,103DHBWU,AG110553
-83.16219018,36.15952937,103DIGHH,AG111608
-83.16209232,36.158906,103DIJOF,AG111808
-83.16151433,36.16176928,091MJVPP,AG113113
-83.16184294,36.15743342,103DJQFE,AG121127
-83.16158257,36.15744354,103DJQUC,AG121177
-83.16108326,36.15666679,103DKTYS,AG123450
-83.16060753,36.15594825,103DMXAB,AG124553
-83.16037265,36.15738981,103DMQLF,AG125260
-83.16009618,36.15520686,103ENAFM,AG125770
-83.15957734,36.15438656,103EOEKI,AG127828
-83.15915605,36.1573272,103DPQCJ,AG128251
-83.15908223,36.15351495,103EPIOK,AG138008
-83.15898576,36.15356444,103EPITD,AG138056
-83.15863,36.15286686,103EQLPK,AG139222
-83.15852918,36.15296684,103EQKVX,AG139250
-83.15759127,36.15823,103DSLLX,AG221040
-83.15771794,36.15791371,103DSNFL,AG221131
-83.15796655,36.15726199,103DRQSO,AG221224
-83.15697298,36.15462239,103EUCCX,AG222845
-83.15772983,36.15382032,103ESGNU,AG231011
-83.15731163,36.15207144,103ETPOA,AG231581
-83.15637117,36.15167613,103EVQQU,AG234569
-83.15553418,36.15159472,103EXRMC,AG236559
-83.15549723,36.15177713,103EXQOF,AG236574
-83.15524573,36.15120577,103EYSDX,AG236688
-83.15411805,36.15072541,104HAVRA,AG239871
-83.15322886,36.15036842,104HCWQQ,AG332941
-83.15034672,36.15064032,104HIVYA,AG338830
-83.14976017,36.15130159,104HKREV,AG339635
-83.15231448,36.15000428,104HEYRG,AG344051
-83.1512566,36.14959742,104IHAAB,AG346069
-83.15107678,36.14982567,104HHYKY,AG347001
-83.1508801,36.14937502,104IHBWB,AG347185
-83.15036103,36.14929411,104IJBAJ,AG348162
-83.15041839,36.14909922,104IICXI,AG348179
-83.14913865,36.15195253,104HLOMR,AG430457
-83.14957839,36.14860873,104IKEUN,AG440370
-83.14886449,36.14804676,104IMHKD,AG442431
-83.14803246,36.1472666,104IOKHS,AG444504
-83.14726689,36.14637336,104IQOAW,AG446809
-83.14718737,36.14646363,104IQOFK,AG446883
-83.14639562,36.1456992,104ISRAY,AG458061
-83.14634904,36.14551677,104ISSCU,AG459123
-83.14581798,36.14505096,104ITUHY,AG459292
-83.14550506,36.14614847,104ITPXS,AG541923
-83.14485154,36.14665407,104IVNHG,AG542843
-83.14378041,36.14728348,104IXKPE,AG543670
-83.14336711,36.1470154,104IYLNJ,AG544698
-83.1438622,36.14684014,104IXMLG,AG544731
-83.14367696,36.14665645,104IXNWC,AG544871
-83.14324001,36.14691136,104IYLVW,AG545773
-83.14270211,36.14720238,104IZKZK,AG546659
-83.14298973,36.14732064,104IZJIX,AG546682
-83.14299549,36.14879575,104IZCFX,AG547329
-83.14300487,36.14842919,104IZEFQ,AG547562
-83.1425885,36.14718614,104JAKFM,AG547751
-83.14254333,36.14838358,104JAEFV,AG548405
-83.14181887,36.14770014,104JBHWZ,AG549524
-83.14176661,36.14763943,104JBIZG,AG549690
-83.14536405,36.14456338,104IUXIF,AG550381
-83.14456452,36.14376281,104PWAEX,AG552580
-83.1437777,36.14297776,104PXEYN,AG554780
-83.14353852,36.14293757,104PYEMR,AG555772
-83.14298319,36.14216648,104PZITH,AG556868
-83.14288028,36.14342876,104PZCWH,AG557696
-83.14199116,36.14249609,104OBGXP,AG559800
-83.14348503,36.14094809,104PYOTC,AG564026
-83.14263151,36.14025529,104OARRH,AG566246
-83.14216566,36.14150409,104OBLPI,AG569036
-83.13778893,36.1502868,104GKVMH,AG639921
-83.14119023,36.14806824,104JDGFE,AG640493
-83.14043848,36.14850092,104JEEVA,AG642363
-83.13974096,36.14891148,104JGCIA,AG644206
-83.13923691,36.14920543,104JHAKO,AG645250
-83.13942287,36.14844723,104JHEBE,AG645302
-83.13903598,36.14947711,104GHZVG,AG646131
-83.13839687,36.14987038,104GJXFI,AG648000
-83.14095104,36.14284238,104OEEDW,AG651753
-83.14043348,36.14374101,104OFAFO,AG652592
-83.13994028,36.14318076,104OGDID,AG654606
-83.14127437,36.14066735,104ODPPE,AG661222
-83.14039333,36.13984942,104OFSPY,AG663462
-83.13951679,36.13901565,104OHWPU,AG665660
-83.13946821,36.13859721,104OHYTT,AG665706
-83.13932594,36.1386922,104OIYBH,AG665780
-83.13881191,36.13842145,104OJZEN,AG667756
-83.13767464,36.13913949,104OLVQZ,AG669632
-83.13808681,36.13785146,116BKCVD,AG669809
-83.1390251,36.13351239,116BJWCT,AG674863
-83.13809486,36.13407637,116BLTCZ,AG677713
-83.13733173,36.13453837,116BMRTS,AG679614
-83.13519825,36.16676659,092JOVWA,AG706032
-83.13450729,36.16620364,092JQXLP,AG707272
-83.13714892,36.15072073,104GLTWE,AG730861
-83.13648041,36.1511572,104GNRHA,AG732742
-83.13595005,36.15158747,104GOOLX,AG733646
-83.13530976,36.15204264,104GPMUS,AG735573
-83.13446733,36.15218864,104GRLQX,AG737464
-83.13366964,36.15237288,104GTKJY,AG739356
-83.13364658,36.15222771,104GTLLQ,AG739499
-83.13658266,36.14283602,104ONESK,AG753666
-83.13594874,36.14232881,104OPGES,AG755709
-83.13581543,36.1418307,104OPJMB,AG755912
-83.13482709,36.14167023,104ORJRS,AG757978
-83.13394589,36.14209325,104OTHOP,AG759970
-83.13482221,36.13982003,104ORSVL,AG766476
-83.13506638,36.14128527,104ORLEO,AG767008
-83.13462504,36.14059038,104OSOFU,AG767267
-83.13432166,36.13916132,104OSVZN,AG767578
-83.13463115,36.13785926,116BSBKS,AG767859
-83.13444063,36.1413373,104OSLOG,AG768058
-83.13388505,36.13859742,104OTYZD,AG769705
-83.13733305,36.13729734,116BMENR,AG770034
-83.13728739,36.13737017,116BMEQI,AG770071
-83.13656379,36.13500662,116BOPKK,AG771525
-83.13640561,36.13696205,116BOGPE,AG772172
-83.13578815,36.13548808,116BQNBB,AG773436
-83.13579843,36.13667399,116BPHYL,AG774263
-83.13523526,36.13725664,116BREDQ,AG775098
-83.13504128,36.13594205,116BRKRV,AG775348
-83.13441814,36.13528533,116BTNBW,AG777537
-83.13414935,36.13517021,116BTORJ,AG778509
-83.13378648,36.13460796,116BUQNZ,AG779729
-83.13363745,36.1660672,092JSYJE,AG800210
-83.13328203,36.16581064,092JTZDI,AG800269
-83.13350538,36.1656538,092OSARC,AG800334
-83.13269934,36.16620121,092JUXKL,AG801185
-83.13348613,36.16466483,092OSEUU,AG801662
-83.13253848,36.16510999,092OUCVO,AG802497
-83.13173151,36.16369144,092OWJSE,AG804767
-83.13152407,36.16523872,092OXBBW,AG805414
-83.13129282,36.16452527,092OXFPF,AG805597
-83.13154632,36.16430907,092OXGBG,AG805644
-83.13107827,36.16477407,092OYDBZ,AG806531
-83.13028885,36.16267149,092OZNYW,AG806991
-83.13030489,36.16287932,092OZMXW,AG807816
-83.12951312,36.1665929,092KBVIF,AG808190
-83.12880475,36.16691082,092KCTWQ,AG809091
-83.13311994,36.15976985,104BTBZX,AG810616
-83.13232133,36.16031028,092OVZRG,AG812521
-83.1318957,36.16116775,092OWVOD,AG813360
-83.13181816,36.15991377,104BWBVB,AG813655
-83.13161474,36.16075581,092OXXFB,AG814422
-83.13074922,36.16156682,092OZTAD,AG815254
-83.13103884,36.16109037,092OYVLK,AG815306
-83.13037673,36.16192366,092OZRVK,AG816147
-83.13033486,36.16034584,092NAYBW,AG816571
-83.13014486,36.16204144,092NAQIV,AG817173
-83.12993908,36.1599068,104CAAYX,AG817680
-83.13013719,36.15975387,104CABNQ,AG817685
-83.12983068,36.16235375,092NAPZH,AG818053
-83.12976184,36.15975732,104CBBIP,AG818665
-83.12960311,36.15846911,104CBHUQ,AG819923
-83.13204605,36.15530486,104BWWRX,AG823673
-83.13139721,36.15446282,104GYAEU,AG825814
-83.13120031,36.15448622,104GYAPR,AG825864
-83.13049831,36.15763739,104BZLXR,AG826193
-83.1307379,36.15576577,104BZUNO,AG826558
-83.13095775,36.15501607,104BZYCD,AG826722
-83.13027531,36.15775224,104CALJD,AG827102
-83.13016611,36.15770948,104CALQI,AG827191
-83.13047963,36.15666729,104CAQAH,AG827322
-83.13312637,36.1524621,104GUKOM,AG831349
-83.1325445,36.15170044,104GVOWA,AG831555
-83.13256801,36.1513668,104GVPWP,AG831694
-83.13280076,36.15085013,104GVSKB,AG831767
-83.13282435,36.15049615,104GVTJT,AG831836
-83.13280454,36.15070037,104GVSKT,AG831842
-83.13236447,36.15278007,104GWIEW,AG832362
-83.13228625,36.15217692,104GWLKS,AG832548
-83.13166171,36.153848,104GXDQT,AG833086
-83.13188638,36.15299507,104GXHFU,AG833296
-83.13142334,36.1539922,104GYDEA,AG834094
-83.13164599,36.15351617,104GXFSI,AG834135
-83.13160595,36.15144334,104GXPYC,AG834637
-83.1312314,36.15419481,104GYCOB,AG835091
-83.13117914,36.15321927,104GYGTR,AG835223
-83.13323565,36.1426101,104OVFCC,AG851779
-83.13243837,36.14335616,104OWBUM,AG853672
-83.13344585,36.13889529,104OUWXR,AG860634
-83.13310454,36.13912168,104OVVQO,AG861556
-83.13235317,36.13960932,104OXTGE,AG862475
-83.13315915,36.13389225,116BVUYI,AG870987
-83.13208031,36.13382409,116BYUIN,AG872964
-83.13203517,36.1326493,116GYANB,AG883234
-83.13181386,36.13283137,116BYZZE,AG884155
-83.1311671,36.13222493,116FABLZ,AG885279
-83.13027846,36.13179342,116FCDLX,AG887399
-83.1277791,36.16645017,092KFVES,AG902161
-83.12751225,36.16668584,092KFUSO,AG903055
-83.12779528,36.16522022,092NFBFN,AG903336
-83.12758476,36.16492625,092NFCSW,AG903485
-83.12679409,36.16570276,092KHZJD,AG905252
-83.12685238,36.16542541,092NHAHL,AG905311
-83.12673261,36.16474388,092NHDPQ,AG906448
-83.12634679,36.16516099,092NIBKQ,AG907369
-83.12600635,36.16349717,092NJJHM,AG907762
-83.12556553,36.16448637,092NKEET,AG908585
-83.1258427,36.1644477,092NJEOY,AG908616
-83.12595202,36.16238944,092NJOMS,AG908919
-83.12457451,36.16506246,092NMBHX,AG909399
-83.12519224,36.16437825,092NKFZF,AG909554
-83.12500096,36.1639814,092NLHLB,AG909674
-83.12533024,36.16325058,092NKKUO,AG909719
-83.125093,36.16322313,092NLKHR,AG909860
-83.12549889,36.1624957,092NKOMD,AG909914
-83.12897295,36.15927129,104CDDCU,AG910785
-83.12860169,36.15968118,104CDBXU,AG911740
-83.12806094,36.16026052,092NFZAA,AG912559
-83.12828758,36.15984515,104CEAOZ,AG912639
-83.12807555,36.15884402,104CFFCS,AG912971
-83.12759037,36.16078341,092NGWAM,AG913482
-83.12743382,36.16050337,092NGXKU,AG914583
-83.12676991,36.16156153,092NHSTS,AG915188
-83.12656261,36.16108344,092NIUGY,AG916373
-83.12842168,36.15807273,104CEJKK,AG921062
-83.12788297,36.15850633,104CFHOH,AG923000
-83.12779157,36.15771197,104CFLVA,AG923127
-83.12751405,36.15776892,104CGKLS,AG923196
-83.12687525,36.15516385,104CIWAZ,AG925743
-83.12671668,36.15424027,104FIBLI,AG925955
-83.12637638,36.15742551,104CIMYF,AG926262
-83.12606888,36.15737,104CJMQL,AG927265
-83.12546018,36.15759706,104CKLYI,AG928290
-83.12544391,36.15719373,104CLNAF,AG929239
-83.12669224,36.15316962,104FIGPK,AG935222
-83.12643586,36.15342379,104FJFDE,AG936116
-83.1262921,36.15260224,104FJJNA,AG936324
-83.12623247,36.15195855,104FJMSB,AG936533
-83.12540514,36.15144865,104FLOOK,AG937643
-83.1252721,36.15356478,104FLERJ,AG938056
-83.12464306,36.15095189,104FNQGR,AG939778
-83.12928189,36.13131521,116FEGQB,AG980510
-83.12826756,36.13083137,116FGIXG,AG982623
-83.12770716,36.13026381,116FIKEW,AG983757
-83.12733146,36.12929229,116FJPCK,AG984918
-83.12706591,36.12943977,116FJORR,AG985927
-83.12684473,36.12952756,116FKODG,AG985964
-83.12620407,36.12980398,116FLMNW,AG987816
-83.12585366,36.12945069,116FMOIM,AG987993
-83.12711271,36.12886279,116FJRPK,AG994045
-83.12662428,36.12901439,116FKQRQ,AG995093
-83.12666501,36.12894243,116FKQOZ,AG995095
-83.12623767,36.12843817,116FLTOI,AG996175
-83.12541142,36.12743801,116FNXLZ,AG998490
-83.10905963,36.21866499,068EQGAP,BE374584
-83.10913866,36.21710743,068EPNZY,BE374973
-83.10905777,36.21757452,068EQLCT,BE375753
-83.10830583,36.21827301,068ERISJ,BE376665
-83.10857919,36.21749752,068ERMEB,BE376812
-83.10762901,36.21808819,068ETJFD,BE378722
-83.11017851,36.21647987,068ENRTB,BE382022
-83.10993153,36.2163727,068EORHN,BE383016
-83.10369665,36.22192952,069ABQNN,BE469774
-83.10427589,36.22098253,069AAVIB,BE469938
-83.10674131,36.22000391,068DUZZZ,BE470362
-83.10655939,36.21922856,068EVDLQ,BE470562
-83.10674641,36.2184337,068EVHCK,BE470613
-83.10684779,36.21831286,068EUHXZ,BE470647
-83.10606673,36.21923431,068EWDNO,BE472504
-83.10603281,36.21917042,068EWDPW,BE472528
-83.10564652,36.22017178,068DXZJB,BE475203
-83.1052096,36.22001277,068DYZIT,BE475288
-83.10162412,36.20922776,069IHYBJ,BE499837
-83.09994474,36.22473959,069AJCMV,BE558969
-83.09994392,36.2265883,058PJUJB,BE559475
-83.09997744,36.22632076,058PJVHI,BE559546
-83.10295199,36.22255574,069ADNCM,BE561599
-83.10255845,36.22343309,069ADJWH,BE562394
-83.10239917,36.22369719,069AEIFA,BE563258
-83.10219005,36.22316199,069AEKSN,BE563389
-83.10166135,36.22353665,069AFIVS,BE565218
-83.10138399,36.22366994,069AGILA,BE565286
-83.10140788,36.22330169,069AGJKU,BE565365
-83.10177084,36.22310998,069AFKQS,BE565474
-83.10168748,36.22291664,069AFLVQ,BE565575
-83.10064922,36.22424887,069AHFZF,BE567122
-83.10126601,36.20909703,069IHYWY,BE590911
-83.09907685,36.22425708,069ALELZ,BE660164
-83.09861729,36.22399633,069AMGLE,BE661179
-83.09802326,36.22381464,069ANGUZ,BE663213
-83.09773575,36.22354101,069AOILF,BE663298
-83.09732581,36.22371239,069APHIJ,BE664295
-83.09734265,36.22317869,069APJIX,BE664342
-83.09713936,36.22300321,069APKUS,BE664397
-83.09692679,36.22284975,069AQLGK,BE665348
-83.09694234,36.2226619,069AQMGH,BE665447
-83.09678385,36.22408762,069AQFMN,BE666134
-83.09747373,36.22365924,069AOHZQ,BE666258
-83.09667472,36.22225036,069AQOWF,BE666645
-83.09622139,36.22203113,069ARPWF,BE667636
-83.09567823,36.22154571,069ATRCL,BE669811
-83.09527957,36.22037742,069AUWBX,BE679146
-83.09512999,36.22104882,069AUTIS,BE760944
-83.09519662,36.22228925,069AUNCW,BE761543
-83.09517035,36.22171445,069AUQFP,BE761609
-83.09496826,36.22154756,069AURQI,BE761753
-83.09434301,36.22038624,069AWWCT,BE771052
-83.09374885,36.22010588,069AXYLA,BE772067
-83.09338198,36.21966902,069HYAHB,BE772372
-83.09327075,36.21988961,069AYYNZ,BE773165
-83.09299106,36.22035947,069AZWBT,BE774042
-83.09248103,36.21957791,069GAAGJ,BE776268
-83.09230959,36.2196832,069BAZQW,BE777255
-83.09197825,36.21935399,069GBBJJ,BE778377
-83.09168243,36.22008137,069BBXZX,BE779026
-83.08793423,36.22541547,058OJYTG,BE858863
-83.08807677,36.22492923,069BJAMO,BE858906
-83.08750595,36.22600848,058OKVQK,BE859686
-83.0913603,36.22082188,069BCUPJ,BE860834
-83.09102591,36.22168988,069BDQHF,BE861635
-83.09038532,36.22210643,069BEOQE,BE863684
-83.08965888,36.2225772,069BGLFW,BE864499
-83.08895565,36.22306082,069BHJSN,BE866410
-83.08822182,36.22441729,069BJDFA,BE867151
-83.0884485,36.22367807,069BIGTN,BE867232
-83.09115335,36.21928934,069GDBEP,BE870379
-83.08995587,36.21916168,069GFCVB,BE873367
-83.08891836,36.21751377,069GIJFT,BE874777
-83.08888042,36.21886682,069GIDFI,BE875464
-83.08860395,36.21801921,069GIHWI,BE875683
-83.08819741,36.218683,069GJESD,BE877409
-83.08739775,36.21836963,069GLFMN,BE878584
-83.08718157,36.21850642,069GLEYV,BE879541
-83.08734389,36.20984086,069JMTHW,BE899694
-83.0875836,36.20914491,069JLXVE,BE899851
-83.08760241,36.20839535,069OLAVS,BE899966
-83.08549078,36.23769399,058GORCX,BE922934
-83.08430996,36.23799309,058GQQRI,BE926877
-83.08315205,36.23836756,058GTOEL,BE929841
-83.08303595,36.23800824,058GTQLD,BE929894
-83.08707468,36.22666251,058OLSNG,BE950489
-83.08676042,36.22680059,058OMRFO,BE951482
-83.0857619,36.22760951,058OONIQ,BE953218
-83.0850711,36.22750088,058OPOWB,BE955367
-83.08474354,36.22747235,058OQOOD,BE956471
